GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AOB001
"G1301190","1880","Georgia","130","Franklin","1190","Franklin",11453
"G1301210","1880","Georgia","130","Fulton","1210","Fulton",49137
"G1301230","1880","Georgia","130","Gilmer","1230","Gilmer",8386
"G1301250","1880","Georgia","130","Glascock","1250","Glascock",3577
"G1301270","1880","Georgia","130","Glynn","1270","Glynn",6497
"G1301290","1880","Georgia","130","Gordon","1290","Gordon",11171
"G1301330","1880","Georgia","130","Greene","1330","Greene",17547
"G1301350","1880","Georgia","130","Gwinnett","1350","Gwinnett",19531
"G1301370","1880","Georgia","130","Habersham","1370","Habersham",8718
"G1301390","1880","Georgia","130","Hall","1390","Hall",15298
"G1301410","1880","Georgia","130","Hancock","1410","Hancock",16989
"G1301430","1880","Georgia","130","Haralson","1430","Haralson",5974
"G1301450","1880","Georgia","130","Harris","1450","Harris",15758
"G1301470","1880","Georgia","130","Hart","1470","Hart",9094
"G1301490","1880","Georgia","130","Heard","1490","Heard",8769
"G1301510","1880","Georgia","130","Henry","1510","Henry",14193
"G1301530","1880","Georgia","130","Houston","1530","Houston",22414
"G1301550","1880","Georgia","130","Irwin","1550","Irwin",2696
"G1301570","1880","Georgia","130","Jackson","1570","Jackson",16297
"G1301590","1880","Georgia","130","Jasper","1590","Jasper",11851
"G1301630","1880","Georgia","130","Jefferson","1630","Jefferson",15671
"G1301670","1880","Georgia","130","Johnson","1670","Johnson",4800
"G1301690","1880","Georgia","130","Jones","1690","Jones",11613
"G1301750","1880","Georgia","130","Laurens","1750","Laurens",10053
"G1301770","1880","Georgia","130","Lee","1770","Lee",10577
"G1301790","1880","Georgia","130","Liberty","1790","Liberty",10649
"G1301810","1880","Georgia","130","Lincoln","1810","Lincoln",6412
"G1301850","1880","Georgia","130","Lowndes","1850","Lowndes",11049
"G1301870","1880","Georgia","130","Lumpkin","1870","Lumpkin",6526
"G1301890","1880","Georgia","130","McDuffie","1890","Mcduffie",9449
"G1301910","1880","Georgia","130","McIntosh","1910","Mcintosh",6241
"G1301930","1880","Georgia","130","Macon","1930","Macon",11675
"G1301950","1880","Georgia","130","Madison","1950","Madison",7978
"G1301970","1880","Georgia","130","Marion","1970","Marion",8598
"G1301990","1880","Georgia","130","Meriwether","1990","Meriwether",17651
"G1302010","1880","Georgia","130","Miller","2010","Miller",3720
"G1302015","1880","Georgia","130","Milton","2015","Milton",6261
"G1302050","1880","Georgia","130","Mitchell","2050","Mitchell",9392
"G1302070","1880","Georgia","130","Monroe","2070","Monroe",18808
"G1302090","1880","Georgia","130","Montgomery","2090","Montgomery",5381
"G1302110","1880","Georgia","130","Morgan","2110","Morgan",14032
"G1302130","1880","Georgia","130","Murray","2130","Murray",8269
"G1302150","1880","Georgia","130","Muscogee","2150","Muscogee",19322
"G1302170","1880","Georgia","130","Newton","2170","Newton",13623
"G1302190","1880","Georgia","130","Oconee","2190","Oconee",6351
"G1302210","1880","Georgia","130","Oglethorpe","2210","Oglethorpe",15400
"G1302230","1880","Georgia","130","Paulding","2230","Paulding",10887
"G1302270","1880","Georgia","130","Pickens","2270","Pickens",6790
"G1302290","1880","Georgia","130","Pierce","2290","Pierce",4538
"G1302310","1880","Georgia","130","Pike","2310","Pike",15849
"G1302330","1880","Georgia","130","Polk","2330","Polk",11952
"G1302350","1880","Georgia","130","Pulaski","2350","Pulaski",14058
"G1302370","1880","Georgia","130","Putnam","2370","Putnam",14539
"G1302390","1880","Georgia","130","Quitman","2390","Quitman",4392
"G1302410","1880","Georgia","130","Rabun","2410","Rabun",4634
"G1302430","1880","Georgia","130","Randolph","2430","Randolph",13341
"G1302450","1880","Georgia","130","Richmond","2450","Richmond",34665
